ZipCode,Area
49683,223984543
49684,326256727
49686,386457332
49688,251183014
49689,208454032
49690,234318752
49701,48713157
49705,197602422
49706,167382178
49707,667827739
49709,602301531
49710,135940866
49712,212692676
49713,258733361
49715,553919921
49716,62846567
49717,2370777
49718,179948887
49719,210222242
49720,326224530
49721,764983642
49722,2269543
49724,145214956
49725,170761451
49726,617416691
49727,361373996
49728,533039376
49729,111459396
49730,242968800
49733,330752800
49735,669562773
49736,323614045
49738,775398262
49740,364068649
49743,237828515
49744,91951976
49745,230611346
49746,581473683
49747,251006777
49748,274447410
49749,224715685
49751,398410531
49752,67152924
49753,455098754
49755,273720800
49756,437125332
49757,48802915
49759,409098168
49760,394800016
49762,797567834
49764,154134
49765,679148473
49766,136383987
49768,507408828
49769,145566423
49770,321502538
49774,493253366
49775,125374383
49776,324322487
49777,248456391
49779,371803040
49780,783583929
49781,260999464
49782,193388922
49783,495771933
49788,20163694
49791,2783613
49793,164309867
49795,340448849
49796,10434880
49799,289781867
49801,403609999
49802,21954924
49805,83986904
49806,158515782
49807,575160722
49808,563257507
49812,184822676
49814,623605164
49815,309298754
49816,148997576
49817,238947571
49818,468931342
49819,33886306
49820,53676612
49821,375567728
49822,177953015
49825,59190620
49826,37213455
49827,271327062
49829,183477345
49831,306816715
49833,22656941
49834,95111207
49835,271143014
49836,316505406
49837,199615313
49838,375135428
49839,418937296
49840,512106755
49841,508209386
49847,153807042
49848,11088489
49849,770814640
49852,691628
49853,467256391
49854,1435012112
49855,624324203
49858,242692079
49861,545032734
49862,540543114
49863,1410791
49864,12282466
49866,389413157
49868,1921433081
49870,143701482
49871,36622460
49872,49103087
49873,436097816
49874,102817784
49876,9565334
49877,316534026
49878,1301464965
49879,385897503
49880,562532579
49881,121229960
49883,720956401
49884,757787165
49885,383700913
49886,40256200
49887,591485720
49891,221693286
49892,430797417
49893,196274820
49894,2263822
49895,586581466
49896,152360920
49901,6286503
49902,816798
49903,489132565
49905,184879367
49908,296647338
49910,339314608
49911,107316279
49912,559129838
49913,185724980
49915,2326962
49916,293356890
49917,4444589
49918,184859560
49919,316880802
49920,1159050099
49921,1055604
49922,21573068
49925,328393317
49927,46016041
49929,45763815
49930,138786625
49931,80710300
49934,7163849
49935,1263268239
49938,671183887
49942,2659868
49945,473395881
49946,771096682
49947,865503694
49948,345485389
49950,492348013
49952,173886224
49953,1090437751
49955,29583882
49958,327097300
49959,1827907
49960,110974033
49961,157132798
49962,275399521
49963,31095804
49965,542361358
49967,897766145
49968,653828297
49969,736560683
49970,269294065
49971,244373493
50001,62796656
50002,279202219
50003,298086291
50005,69623573
50006,317745150
50007,13782897
50008,220623573
50009,65207113
50010,155294118
50011,125094
50012,1982622
50014,144826088
50020,249128489
50021,66725924
50022,431883311
50023,57424136
50025,507431421
50026,142869501
50027,72891730
50028,114933651
50029,105038360
50032,955390
50033,288201
50034,163484203
50035,116898150
50036,505063491
50038,8874239
50039,60662047
50041,1101427
50042,84162590
50044,118473056
50046,119973352
50047,152159628
50048,226573270
50049,523124656
50050,197706628
50051,66573089
50052,50940630
50054,152872278
50055,126340521
50056,149192377
50057,52183538
50058,364231967
50060,453610186
50061,81699043
50062,80104319
50063,170532757
50064,40418909
50065,147902989
50066,64732191
50067,87093517
50068,114749633
50069,13262492
50070,171070769
50071,293114182
50072,228908869
50073,67420142
50074,127815922
50075,119369391
50076,290651382
50078,660699
50101,25431226
50102,1304963
50103,157409444
50104,28940560
50105,20560447
50106,170141114
50107,130433186
50108,188608107
50109,62757235
50111,71484606
50112,475672153
50115,441185334
50116,44071754
50117,71657180
50118,51466255
50119,40354632
50120,43941350
50122,218621364
50123,204584834
50124,54098688
50125,426521944
50126,351874830
50127,28260
50128,75898812
50129,435658650
50130,171933052
50131,64666939
50132,74609258
50133,196966937
50134,48427675
50135,195278764
50136,100632209
50138,461827288
50139,229508368
50140,241678133
50141,93777481
50142,2566675
50143,92958086
50144,362605062
50146,75845999
50147,187491745
50148,51098115
50149,213449691
50150,148536678
50151,205563843
50153,80372194
50154,53144166
50155,78501320
50156,238724015
50157,168389373
50158,548346934
50160,965184
50161,211812219
50162,132120698
50163,1230059
50164,138235040
50165,6437634
50166,162522428
50167,102610498
50168,104773461
50169,103378565
50170,230995030
50171,281675684
50173,80140704
50174,278718495
50201,300453642
50206,124182004
50207,366588282
50208,426046663
50210,196767136
50211,147182178
50212,352230522
50213,543975469
50214,102571148
50216,145699881
50217,178606122
50218,542828
50219,317144262
50220,268176779
50222,108369441
50223,76600548
50225,217246336
50226,109873855
50227,966375
50228,180367188
50229,105616644
50230,223982113
50231,1065168
50232,86762448
50233,130640688
50234,81236093
50235,121134316
50236,89345522
50237,146002809
50238,308904729
50239,44053312
50240,197714047
50242,106954493
50243,1425493
50244,57130248
50246,120153227
50247,215968634
50248,211580755
50249,202332923
50250,265060086
50251,104817095
50252,22861403
50254,113653650
50255,456756
50256,70812037
50257,103296613
50258,139476319
50261,173242731
50262,83830606
50263,90002855
50264,174299474
50265,46466559
50266,43060835
50268,123524623
50271,172819803
50272,1922108
50273,519171420
50274,130159776
50275,131849713
50276,209846960
50277,104624278
50278,138864198
50309,7776473
50310,21123546
50311,6511832
50312,15051060
50313,47635293
50314,6629721
50315,26560331
50316,9302481
50317,60041842
50319,213707
50320,49547031
50321,30969186
50322,27938267
50323,19984131
50324,3740280
50325,20224117
50327,49702622
50401,387509792
50420,117256906
50421,232911303
50423,376364842
50424,315854649
50426,60113
50428,316380154
50430,160984015
50431,1936776
50432,1127714
50433,125889253
50434,23487419
50435,105304339
50436,354034151
50438,342635780
50439,84706319
50440,80665798
50441,395662654
50444,55966912
50446,108869780
50447,261433926
50448,160165797
50449,95013046
50450,214081289
50451,164530815
50452,127424687
50453,114347611
50454,44766360
50455,84207513
50456,120430473
50457,88503707
50458,190798489
50459,375483499
50460,93166151
50461,446474922
50464,61009266
50465,9497218
50466,354341172
50467,709984
50468,256209489
50469,227879604
50470,62885229
50471,110089036
50472,316417010
50473,96000513
50475,231102519
50476,101702581
50477,58455862
50478,191575269
50479,150266394
50480,163023328
50482,81166123
50483,198210428
50484,113720772
50501,407215780
50510,219732120
50511,321723723
50514,287766282
50515,96076793
50516,63984856
50517,198110964
50518,80803741
50519,142395653
50520,62072927
50521,3160848
50522,176225395
50523,109190936
50524,148535431
50525,363773781
50527,141597255
50528,191696767
50529,1445412
50530,168385319
50531,100449294
50532,181717930
50533,258503120
50535,158492375
50536,370232494
50538,80889010
50539,139538906
50540,275625728
50541,237749663
50542,172884137
50543,212824794
50544,75465666
50545,97252233
50546,137019674
50548,323465219
50551,69704315
50554,232762069
50556,101116000
50557,130151481
50558,114721586
50559,102790935
50560,225654488
50561,119358374
50562,165098566
50563,253318021
50565,114004136
50566,89865522
50567,67326397
50568,220071293
50569,54889709
50570,112220748
50571,115641227
50573,1045738
50574,288134473
50575,163446600
50576,93051632
50577,106941323
50578,192331445
50579,359119951
50581,246722485
50582,53572451
50583,306359541
50585,165291906
50586,91121320
50588,368993698
50590,203980739
50591,73985552
50593,480019
50594,67103128
50595,399609138
50597,214240511
50598,176474137
50599,133057067
50601,368012120
50602,207455662
50603,122972014
50604,184521061
50605,38865937
50606,184315162
50607,123088687
50609,89218598
50611,78763743
50612,57581068
50613,329972902
50616,448105088
50619,230866230
50620,324589
50621,165399151
50622,64857976
50624,135187133
50625,158053593
50626,130892804
50627,277223505
50628,289356789
50629,205328666
50630,214715992
50632,110251250
50633,103078532
50634,1018252
50635,217592812
50636,313519052
50638,245826479
50641,123019787
50642,83404671
50643,163108458
50644,372595201
50645,214246026
50647,79065340
50648,223212718
50650,106756415
50651,294627077
50652,605668
50653,134748744
50654,136188150
50655,91051680
50658,187097603
50659,403802766
50660,100165022
50662,176049517
50664,95350
50665,253290828
50666,140256035
50667,5217793
50668,87689572
50669,239750053
50670,148931701
50671,57533274
50672,94993283
50673,444167
50674,408690075
50675,287237436
50676,148867149
50677,325186841
50680,138682394
50681,63049395
50682,220982610
50701,214718743
50702,25608490
50703,244724015
50707,25361881
50801,545028688
50830,306617835
50833,536325319
50835,43994784
50836,232828727
50837,130795854
50839,1828417
50840,129948770
50841,610836196
50842,674912
50843,195866561
50845,285590236
50846,238867152
50847,863108
50848,117720194
50849,304431532
50851,335214398
50853,195987739
50854,350941226
50857,131265143
50858,206995250
50859,206490726
50860,115136578
50861,113520838
50862,56218206
50863,78178667
50864,377642994
51001,360862327
51002,297148464
51003,144371109
51004,212848541
51005,244170260
51006,213095547
51007,87318034
51008,630646
51009,611821
51010,176313125
51011,1275286
51012,386838104
51014,139646952
51016,262895432
51018,95118381
51019,236787928
51020,140577018
51022,204082524
51023,271445490
51024,232728447
51025,278402985
51026,281235872
51027,239835719
51028,328930974
51029,58631884
51030,153939315
51031,605111843
51033,163475339
51034,290876284
51035,278976810
51036,114229271
51037,61667480
51038,233828323
51039,223159311
51040,399810225
51041,184491043
51044,89839583
51046,240918039
51047,200078951
51048,86240685
51049,113097948
51050,353266814
51051,8740209
51052,159659315
51053,195513267
51054,106329025
51055,174692448
51056,88932213
51058,214786027
51060,156247108
51061,121628171
51062,144594267
51063,162058438
51101,3138764
51103,27863210
51104,20009530
51105,15825592
51106,81702782
51108,116455967
51109,49159557
51111,17993387
51201,295817592
51230,64875507
51231,73029493
51232,156638511
51234,129274507
51235,144971909
51237,249759921
51238,118831336
51239,171513941
51240,263161609
51241,232767886
51242,1181066
51243,139238401
51244,778428
51245,203413241
51246,424515402
51247,289650577
51248,214496950
51249,324743210
51250,186398963
51301,406942409
51331,7122510
51333,170365473
51334,491781068
51338,189299930
51341,893950
51342,214231634
51343,65322005
51345,146304432
51346,377358581
51347,223928450
51350,112104258
51351,278931975
51354,227662269
51355,11052693
51357,108592195
51358,202954357
51360,334993966
51363,1050241
51364,167034887
51365,58440957
51366,163894539
51401,454121000
51430,105531033
51431,101935208
51433,147355553
51436,156790205
51439,223476837
51440,66015871
51441,40266915
51442,448677639
51443,276442701
51444,422230
51445,327873042
51446,90274738
51447,90268943
51448,144043445
51449,232944822
51450,157595822
51451,955449
51453,223339647
51454,259313231
51455,287004925
51458,245407583
51459,1355933
51461,130196128
51462,281553969
51463,77535941
51465,141104728
51466,134548626
51467,168975493
51501,68663347
51503,311311378
51510,5228569
51520,48585455
51521,223264160
51523,134969227
51525,158290149
51526,111333068
51527,101109924
51528,189885849
51529,333953737
51530,140370471
51531,73952439
51532,147809710
51533,213641636
51534,260803050
51535,337126792
51536,124955843
51537,422332929
51540,141382464
51541,106735256
51542,92880710
51543,57402651
51544,145135032
51545,116122152
51546,293310022
51548,64393248
51549,84699901
51550,1456103
51551,210796119
51552,91256513
51553,118587348
51554,6840874
51555,410136654
51556,117494595
51557,181091843
51558,213388981
51559,220723262
51560,254891645
51561,159384280
51562,87966803
51563,142269566
51564,103461051
51565,126128110
51566,457891547
51570,166695973
51571,121369661
51572,114390965
51573,156152123
51575,126569658
51576,130453907
51577,206979038
51578,96684
51579,301420886
51601,276342590
51630,65739953
51631,95851302
51632,540669979
51636,144434643
51637,4185566
51638,220766642
51639,186791020
51640,313989946
51645,107043333
51646,162903928
51647,49689882
51648,130838045
51649,106334486
51650,78508646
51652,200054769
51653,89512532
51654,137790111
51656,438077
52001,75057763
52002,74769470
52003,151954104
52030,690483
52031,448070077
52032,272572418
52033,252635822
52035,139028244
52037,176775293
52038,76611993
52039,91068312
52040,157748966
52041,155040397
52042,161463192
52043,258435335
52044,31383574
52045,123925080
52046,119196635
52047,88328123
52048,85789255
52049,188393273
52050,84028046
52052,249000350
52053,154540299
52054,138186180
52057,362350079
52060,409835195
52064,107540582
52065,131382162
52066,681956
52068,120418986
52069,133277674
52070,154415679
52072,87106056
52073,139623458
52074,80684903
52076,252900986
52077,83729150
52078,106290071
52079,153776141
52101,804622162
52132,157379001
52133,118295514
52134,77559488
52135,67561964
52136,552444562
52140,201586040
52141,216938945
52142,189331878
52144,194119174
52146,221678469
52147,187912171
52151,324670969
52154,189966484
52155,274895155
52156,110195420
52157,149443621
52158,3357585
52159,197141302
52160,103702081
52161,140304657
52162,258921418
52163,4602409
52164,65306405
52165,172290350
52166,493739
52168,417415
52169,77089638
52170,120174634
52171,205897170
52172,409930314
52175,224708583
52201,171814169
52202,65295077
52203,119753928
52205,309946308
52206,73245916
52207,102173612
52208,150729430
52209,95402594
52210,90462642
52211,236939306
52212,60790568
52213,194486805
52214,247622502
52215,224182198
52216,146950128
52217,152367658
52218,187432341
52219,1194124
52220,1194245
52221,53776053
52222,209152349
52223,127619807
52224,256593612
52225,91276214
52227,76013553
52228,96928032
52229,127391906
52231,84735151
52232,47517446
52233,9080084
52235,5257012
52236,74148178
52237,210461938
52240,415571318
52241,30871305
52242,1995678
52245,21712859
52246,23832009
52247,206350122
52248,295236835
