"","population","latitude","longitude"
"29591","5467","33.9379992","-79.7622895"
"29592","1197","34.2669584","-79.4789862"
"29593","1954","34.4928298","-79.8570514"
"29594","121","34.6402331","-79.5773603"
"29596","2424","34.7441616","-79.8307393"
"29601","10550","34.847112","-82.4022638"
"29605","34414","34.7744253","-82.3766098"
"29607","34487","34.8117261","-82.3314346"
"29609","27722","34.9125924","-82.38817"
"29611","28799","34.8309342","-82.4584967"
"29613","2334","34.9245663","-82.4387358"
"29614","2720","34.8737713","-82.3631491"
"29615","35151","34.8568249","-82.2961393"
"29617","25685","34.9110213","-82.4680954"
"29620","12934","34.1824242","-82.4256035"
"29621","39101","34.5065016","-82.6056256"
"29624","14610","34.4359427","-82.6241155"
"29625","27538","34.5590273","-82.7634515"
"29626","12364","34.4608016","-82.7565141"
"29627","18367","34.5172788","-82.4766171"
"29628","2759","34.0891189","-82.5592296"
"29630","14186","34.7386728","-82.799161"
"29631","13318","34.6815673","-82.8158323"
"29634","5589","34.6765179","-82.8359503"
"29635","1254","35.0776582","-82.6267029"
"29638","2944","34.3638666","-82.3382037"
"29639","1742","34.303618","-82.4288147"
"29640","30574","34.8839782","-82.5798318"
"29642","29561","34.7751654","-82.5636627"
"29643","2756","34.5161901","-82.9964449"
"29644","18578","34.6684768","-82.1900588"
"29645","9982","34.5922822","-82.1246099"
"29646","28159","34.1360534","-82.1484696"
"29649","26235","34.2389185","-82.1450193"
"29650","32632","34.8982458","-82.2578508"
"29651","42844","35.0238299","-82.2795643"
"29653","4811","34.3060033","-82.2324693"
"29654","9937","34.4605281","-82.3618865"
"29655","7796","34.2656237","-82.6423463"
"29657","15116","34.7670882","-82.6865713"
"29658","333","34.7608063","-83.2844445"
"29659","118","34.2097696","-82.6469883"
"29661","5648","35.1475925","-82.529539"
"29662","15090","34.7782081","-82.3018353"
"29664","1808","34.8608887","-83.1575527"
"29665","127","34.7254352","-82.9136422"
"29666","6590","34.1133264","-81.979552"
"29667","269","34.7647924","-82.7566899"
"29669","12387","34.6393715","-82.4135755"
"29670","8673","34.6439786","-82.7232371"
"29671","18030","34.9347768","-82.7286912"
"29672","11868","34.7512775","-82.934285"
"29673","25348","34.713864","-82.4558984"
"29676","5201","34.9502336","-82.9829315"
"29678","21676","34.6352174","-82.9397465"
"29680","27285","34.6851224","-82.2888109"
"29681","46979","34.7676794","-82.2250031"
"29682","3818","34.8339459","-82.854386"
"29683","291","35.0299993","-82.4941727"
"29684","4862","34.3794098","-82.7184876"
"29685","1230","34.9912378","-82.8422984"
"29686","1027","34.9595496","-83.0536019"
"29687","39561","34.986636","-82.3274515"
"29689","3889","34.5342534","-82.8683422"
"29690","20914","35.0598056","-82.4171981"
"29691","11333","34.7825829","-83.0831665"
"29692","4856","34.4126304","-82.2194916"
"29693","14215","34.6467085","-83.1468441"
"29696","4125","34.78007","-83.0088395"
"29697","12207","34.6255926","-82.548639"
"29702","10059","35.1160676","-81.4730729"
"29704","3721","34.831891","-80.9097864"
"29706","19847","34.7154922","-81.2345383"
"29707","17742","34.9743836","-80.862388"
"29708","25035","35.0487053","-80.987118"
"29709","6498","34.7201669","-80.098457"
"29710","29449","35.1062843","-81.2214708"
"29712","2317","34.7979662","-80.9755308"
"29714","2927","34.7122386","-80.9153131"
"29715","24823","35.0098436","-80.9287389"
"29717","1251","34.9507325","-81.4488443"
"29718","3856","34.6241632","-80.3312951"
"29720","46041","34.7405627","-80.7327289"
"29724","43","34.7739483","-81.0111208"
"29726","1750","34.8608432","-81.2361352"
"29727","1650","34.7192655","-80.264601"
"29728","10301","34.7649531","-80.4005578"
"29729","2271","34.6891345","-81.0067595"
"29730","52365","34.8898698","-81.0178376"
"29732","53781","34.9713732","-81.0812853"
"29733","1751","34.9395847","-81.031961"
"29741","2082","34.7252884","-80.195526"
"29742","2460","34.8699747","-81.392257"
"29743","1071","35.011187","-81.3866745"
"29745","28919","34.9911177","-81.2141799"
"29801","26778","33.5889929","-81.6970368"
"29803","36843","33.4902667","-81.7626989"
"29805","5864","33.6460539","-81.6044861"
"29809","2206","33.418902","-81.6924898"
"29810","4990","32.9863677","-81.3781102"
"29812","11864","33.2308428","-81.4312811"
"29816","1033","33.5011155","-81.8734928"
"29817","4913","33.3705343","-81.2731716"
"29819","1523","34.0442272","-82.227378"
"29821","1487","33.643047","-82.1070489"
"29824","8535","33.8212851","-81.9976052"
"29826","164","33.3854031","-81.359112"
"29827","4624","32.9631548","-81.253906"
"29828","1003","33.5228116","-81.8281972"
"29829","8651","33.5746907","-81.857801"
"29831","4146","33.2974511","-81.799578"
"29832","5335","33.838994","-81.8036564"
"29834","1687","33.5129304","-81.8567471"
"29835","6566","33.9194986","-82.2889705"
"29836","482","33.1248611","-81.5601854"
"29838","501","33.7467908","-82.1509475"
"29840","251","34.0072025","-82.5213018"
"29841","32494","33.5264071","-81.9393367"
"29842","7675","33.4515268","-81.8634025"
"29843","1291","33.1820686","-81.1797722"
"29844","123","33.7696057","-82.2419247"
"29845","1104","33.8178435","-82.2014235"
"29847","5480","33.6940963","-81.8527597"
"29848","751","33.9704171","-82.0759111"
"29849","294","33.1002547","-81.2344742"
"29850","111","33.6096677","-81.8169763"
"29851","7524","33.5074392","-81.8117831"
"29853","6580","33.4032168","-81.4226289"
"29856","3255","33.4841371","-81.509942"
"29860","14450","33.6146872","-81.9844289"
"29899","1244","33.9280234","-82.250602"
"29902","14779","32.3349325","-80.684304"
"29904","659","32.4574414","-80.7179053"
"29905","3054","32.3515892","-80.6822173"
"29906","21765","32.4451118","-80.7528746"
"29907","12570","32.4746923","-80.5992218"
"29909","16394","32.3368356","-80.8477989"
"29910","33954","32.2177518","-80.8908372"
"29911","1725","32.9411602","-81.1416812"
"29912","42","32.5834856","-80.9293576"
"29915","416","32.1154355","-80.8658975"
"29916","1533","32.7184625","-80.9671026"
"29918","5278","32.7445114","-81.2472686"
"29920","9481","32.3674464","-80.5448873"
"29921","227","32.6825812","-81.1729089"
"29922","1214","32.6258309","-81.2772727"
"29923","392","32.8595184","-81.2464219"
"29924","4331","32.8768852","-81.1112088"
"29926","23742","32.238247","-80.7402627"
"29927","8237","32.2267987","-81.0578671"
"29928","16110","32.1631714","-80.755765"
"29929","1135","32.9278723","-80.9385359"
"29932","269","32.8181481","-81.3486411"
"29934","1172","32.5915913","-81.1073811"
"29935","3685","32.3836125","-80.6951688"
"29936","13354","32.4813436","-80.9717301"
"29939","302","32.6725123","-81.2440253"
"29940","3967","32.5504365","-80.7024317"
"29941","497","32.5503094","-80.8067149"
"29943","477","32.4791029","-81.1908238"
"29944","5118","32.7931149","-81.0353723"
"29945","4841","32.6733133","-80.7659324"
"30002","5861","33.7733347","-84.2616668"
"30004","53033","34.143879","-84.293133"
"30005","34442","34.0871499","-84.2210438"
"30008","29822","33.8976342","-84.5895717"
"30009","13722","34.07896","-84.305281"
"30011","14402","34.0198589","-83.8371629"
"30012","27258","33.7178061","-84.0025146"
"30013","25183","33.6450198","-83.9719482"
"30014","35037","33.5800622","-83.8231021"
"30016","51140","33.5174332","-83.9287028"
"30017","20160","33.8905326","-83.9618787"
"30019","40447","33.9756102","-83.8837472"
"30021","21989","33.8069289","-84.2375881"
"30022","64359","34.0303332","-84.2419322"
"30024","64614","34.0629712","-84.09077"
"30025","9270","33.6559024","-83.6965808"
"30028","22182","34.2930486","-84.1761663"
"30030","26473","33.7719469","-84.2902701"
"30032","47222","33.739309","-84.2635933"
"30033","30763","33.8116586","-84.2832302"
"30034","43113","33.6908673","-84.2486217"
"30035","20396","33.7244521","-84.2042436"
"30038","37233","33.6664599","-84.1398551"
"30039","41517","33.7979548","-84.0335488"
"30040","54653","34.210349","-84.1877895"
"30041","52749","34.2046258","-84.1003573"
"30043","80241","33.9992804","-84.0095098"
"30044","79701","33.9220901","-84.0656514"
"30045","34402","33.9365175","-83.927669"
"30046","34523","33.9486313","-83.995764"
"30047","59660","33.870144","-84.112327"
"30052","59451","33.8151508","-83.8935613"
"30054","11985","33.6732503","-83.8718057"
"30055","3018","33.4967017","-83.7499921"
"30056","2500","33.5002501","-83.6595842"
"30058","52945","33.74033","-84.1088436"
"30060","34562","33.9264305","-84.541629"
"30062","62136","34.002532","-84.4703096"
"30064","46076","33.9397375","-84.6137869"
"30066","52936","34.0323882","-84.5051537"
"30067","45182","33.934278","-84.4621855"
"30068","31595","33.967328","-84.4334632"
"30070","342","33.574432","-83.8947015"
"30071","23005","33.9399487","-84.2062326"
"30072","730","33.7921156","-84.2064634"
"30075","52573","34.0556996","-84.3902641"
"30076","42678","34.0284738","-84.3114059"
"30078","33057","33.8610185","-84.0179928"
"30079","2960","33.7920549","-84.2573692"
"30080","49905","33.869656","-84.4988435"
"30082","25905","33.8545983","-84.5359498"
"30083","50384","33.7974122","-84.1979837"
"30084","35921","33.8540965","-84.216155"
"30087","36761","33.8058711","-84.1269282"
"30088","25257","33.7560524","-84.182363"
"30092","31704","33.9723859","-84.231986"
"30093","53351","33.9085362","-84.1773494"
"30094","31244","33.6136394","-84.0535567"
"30096","62265","33.9742922","-84.145426"
"30097","41715","34.0261422","-84.1455917"
"30101","54373","34.0345154","-84.7073487"
"30102","37470","34.103138","-84.6337848"
"30103","14781","34.3673738","-84.9192319"
"30104","4708","34.0871375","-85.0564894"
"30105","2294","34.4326054","-85.1725455"
"30106","20300","33.83901","-84.628247"
"30107","12908","34.3362911","-84.3457926"
"30108","7256","33.5317002","-85.2629964"
"30110","13349","33.7444108","-85.1361625"
"30113","6218","33.8507464","-85.2053083"
"30114","49774","34.2478377","-84.524468"
"30115","35672","34.2040917","-84.4004625"
"30116","23156","33.5405896","-85.0030825"
"30117","34296","33.5818511","-85.1324387"
"30118","2373","33.5723735","-85.1034325"
"30120","38085","34.1678949","-84.8519831"
"30121","22078","34.2092343","-84.777991"
"30122","21561","33.7669094","-84.6413564"
"30124","2978","34.1336908","-85.3458008"
"30125","24352","34.0020519","-85.2760002"
"30126","37088","33.8150252","-84.5538314"
"30127","60347","33.8736527","-84.6950035"
"30132","34215","33.9888324","-84.8589673"
"30134","43356","33.7775181","-84.7813919"
"30135","61912","33.6701622","-84.7343569"
"30137","1650","34.1241067","-84.7609371"
"30139","3845","34.4323409","-84.7054954"
"30141","22457","33.8609513","-84.7696419"
"30143","21145","34.4599577","-84.4317525"
"30144","52252","34.036864","-84.5910095"
"30145","8378","34.2457087","-84.9859282"
"30147","4365","34.1506272","-85.2082389"
"30148","453","34.4587917","-84.2586126"
"30149","1569","34.3097543","-85.2260148"
"30152","40393","33.9896476","-84.6465722"
"30153","18411","33.9598824","-85.0544521"
"30157","45123","33.8849953","-84.8746223"
"30161","35058","34.2417333","-85.1715905"
"30164","16","33.3958368","-83.8339711"
"30165","39975","34.3029229","-85.2691035"
"30168","24241","33.7835417","-84.5881058"
"30170","2994","33.4292286","-85.1694731"
"30171","3491","34.3435513","-84.725681"
"30173","6221","34.1331209","-85.1535047"
"30175","6074","34.5349153","-84.526711"
"30176","7050","33.7677357","-85.3001425"
"30177","1049","34.4113069","-84.3778764"
"30178","3468","34.0954526","-84.9710741"
"30179","16807","33.7793348","-85.0135018"
"30180","34274","33.717103","-84.9180315"
"30182","2666","33.6558187","-85.2488315"
"30183","5282","34.3390358","-84.6027965"
"30184","6847","34.2520344","-84.74099"
"30185","3892","33.5194018","-84.9178185"
"30187","8740","33.6625485","-84.8472331"
"30188","52380","34.1235276","-84.4576494"
"30189","36859","34.1242125","-84.5706838"
"30204","13493","33.0560516","-84.1210404"
"30205","3061","33.2674252","-84.4751389"
"30206","2958","33.0960581","-84.4582285"
"30213","29384","33.5892983","-84.6367665"
"30214","28913","33.4904635","-84.4859966"
"30215","33665","33.3916128","-84.4564318"
"30216","2159","33.2288487","-83.884864"
"30217","9433","33.2818946","-85.1338437"
"30218","1974","33.1293177","-84.5871778"
"30220","5533","33.2254989","-84.8235467"
"30222","4042","33.0443549","-84.7434952"
"30223","36769","33.288801","-84.2799227"
"30224","25197","33.2044949","-84.2389446"
"30228","38569","33.4041467","-84.30735"
"30230","9103","33.1644898","-84.920565"
"30233","23218","33.2921566","-83.9695443"
"30234","1934","33.3238842","-84.0309638"
"30236","46434","33.5239742","-84.3248626"
"30238","34713","33.4932522","-84.3792947"
"30240","30014","33.0367958","-85.1202162"
"30241","23176","33.022344","-84.9494447"
"30248","23249","33.3514326","-84.1066517"
"30250","679","33.4365321","-84.3142061"
"30251","2342","33.1950202","-84.7031885"
"30252","41428","33.473512","-84.0571651"
"30253","49380","33.4489262","-84.1835701"
"30256","2826","33.0074841","-84.3099003"
"30257","4138","33.1434143","-84.1862196"
"30258","2622","32.9724881","-84.4490999"
"30259","3041","33.2661984","-84.7374576"
"30260","23244","33.584687","-84.3273485"
"30263","53008","33.3884148","-84.8589374"
"30265","31713","33.4116644","-84.7109759"
"30268","9090","33.5461974","-84.7228147"
"30269","35069","33.3918838","-84.5706105"
"30273","14709","33.5837982","-84.2710272"
"30274","31893","33.5546184","-84.4004434"
"30275","19","33.4371235","-84.8741834"
"30276","13866","33.2627542","-84.5716166"
"30277","20270","33.3753078","-84.6491964"
"30281","66140","33.5678978","-84.193388"
"30284","55","33.3428742","-84.2889591"
"30285","707","32.9876729","-84.2581905"
"30286","23490","32.8791672","-84.3305661"
"30288","8929","33.652831","-84.3271091"
"30289","82","33.3228873","-84.6338698"
"30290","8286","33.476407","-84.589709"
"30291","21010","33.5723116","-84.5432922"
"30292","5943","33.1684891","-84.3932248"
"30293","2981","32.9766717","-84.6114997"
"30294","39865","33.6398533","-84.2671476"
"30295","4159","33.0902786","-84.3104047"
"30296","25840","33.5631854","-84.4411513"
"30297","27188","33.6158406","-84.373002"
"30303","5934","33.7532586","-84.3899534"
"30305","22999","33.8356962","-84.3891162"
"30306","22246","33.7893228","-84.3514983"
"30307","18004","33.7710793","-84.3336004"
"30308","15413","33.7711264","-84.3781076"
"30309","21845","33.7998319","-84.3859025"
"30310","26912","33.726586","-84.4259952"
"30311","32218","33.7232625","-84.4759938"
"30312","19360","33.7447247","-84.3752311"
"30313","9495","33.7645388","-84.3973392"
"30314","22020","33.757576","-84.4322449"
"30315","33857","33.7028293","-84.3825155"
"30316","31110","33.7115456","-84.3317964"
"30317","11970","33.747999","-84.3155858"
"30318","49736","33.7927358","-84.4483125"
"30319","38423","33.8774501","-84.3363161"
"30322","2023","33.794492","-84.3265701"
"30324","24267","33.8184052","-84.3581748"
"30326","4802","33.849518","-84.3639709"
"30327","22208","33.869768","-84.4171346"
"30328","30348","33.9325384","-84.3859466"
"30329","28539","33.8274788","-84.3230171"
"30331","54094","33.7072928","-84.5439021"
"30332","2970","33.7782711","-84.4045367"
"30334","1","33.7488549","-84.3872428"
"30336","971","33.7383658","-84.5675352"
"30337","11505","33.6401468","-84.4500807"
"30338","33617","33.9462178","-84.3181187"
"30339","18304","33.8763202","-84.4620901"
"30340","29394","33.8978731","-84.252804"
"30341","31793","33.8880963","-84.2888662"
"30342","29879","33.8821793","-84.3752893"
"30344","31776","33.6763624","-84.4607937"
"30345","23129","33.8517217","-84.2836244"
"30346","4696","33.9242297","-84.3388755"
"30349","67602","33.6224877","-84.5239076"
"30350","34740","33.9774828","-84.3324074"
"30354","14857","33.6614982","-84.3868951"
"30360","14536","33.9338077","-84.2725771"
"30363","2680","33.7910038","-84.3989775"
"30401","13500","32.5996169","-82.3525755"
"30410","2168","32.1875162","-82.5146099"
"30411","4371","32.1281232","-82.7945718"
"30412","80","32.0789225","-82.4907917"
"30413","1575","32.8889798","-82.510648"
"30415","6780","32.3244845","-81.6034969"
"30417","11090","32.170468","-81.9209917"
"30420","1460","32.2884219","-82.1527364"
"30421","3381","32.1795992","-82.1075665"
"30423","120","32.1488079","-81.8306485"
"30425","1198","32.6840355","-82.0954224"
"30426","1100","33.0316461","-81.6419347"
"30427","12864","31.9229045","-81.9624458"
"30428","2766","32.2245455","-82.7151295"
"30429","205","32.1654456","-81.9361689"
"30434","5728","33.0256681","-82.3837911"
"30436","11961","32.155951","-82.2937514"
"30438","74","32.1656108","-82.020521"
"30439","10877","32.4047577","-82.0756296"
"30441","1663","32.7970661","-82.224962"
