Score,ZIP
99,78727
94,78727
100,78727
93,78727
100,78727
100,78727
93,78727
96,78727
97,78727
88,78727
97,78727
100,78727
89,78727
96,78727
97,78727
97,78727
95,78727
97,78727
100,78727
97,78727
98,78727
89,78727
88,78727
79,78727
92,78727
85,78727
78,78727
66,78727
94,78727
100,78727
93,78727
86,78727
93,78727
81,78727
73,78727
84,78727
80,78727
85,78727
80,78727
82,78727
82,78727
73,78727
82,78727
82,78727
91,78727
85,78727
97,78727
81,78727
97,78727
98,78727
91,78727
96,78727
87,78727
92,78727
100,78727
96,78727
95,78727
100,78727
100,78727
98,78727
100,78727
87,78727
77,78727
96,78727
100,78727
97,78727
97,78727
97,78727
82,78727
78,78727
87,78727
85,78727
85,78727
87,78727
98,78727
96,78727
100,78727
97,78727
100,78727
94,78727
97,78727
88,78727
98,78727
100,78727
83,78727
90,78727
99,78727
100,78727
91,78727
97,78727
71,78727
99,78727
100,78727
97,78727
77,78727
75,78727
83,78727
95,78727
98,78727
86,78727
97,78727
91,78727
93,78727
99,78727
89,78727
100,78727
93,78727
96,78727
97,78727
99,78727
100,78727
96,78727
97,78727
99,78727
97,78727
98,78727
93,78727
100,78727
100,78727
97,78727
100,78727
99,78727
100,78727
100,78727
95,78727
100,78727
79,78727
71,78727
81,78727
85,78727
93,78727
84,78727
93,78727
96,78727
94,78727
97,78727
80,78727
89,78727
94,78727
90,78727
84,78727
92,78727
93,78727
97,78727
97,78727
97,78727
94,78727
100,78727
97,78727
92,78727
97,78727
100,78727
98,78727
100,78727
93,78727
93,78727
86,78727
91,78727
80,78727
79,78727
82,78727
85,78727
98,78727
98,78727
94,78727
92,78727
90,78727
92,78727
100,78727
100,78727
95,78727
92,78727
91,78727
90,78727
78,78727
96,78727
89,78727
91,78727
94,78727
92,78727
91,78727
100,78727
97,78727
98,78727
94,78727
98,78727
93,78727
100,78727
100,78727
94,78727
92,78727
100,78727
94,78727
91,78727
100,78727
90,78727
100,78727
91,78727
91,78727
88,78727
92,78727
97,78727
97,78727
94,78727
97,78727
83,78727
100,78727
93,78727
97,78727
100,78727
100,78727
100,78727
96,78727
100,78727
94,78727
97,78727
97,78727
98,78727
87,78727
92,78727
100,78727
97,78727
97,78727
97,78727
97,78727
96,78727
97,78727
95,78727
88,78727
100,78727
89,78727
91,78727
86,78727
96,78727
94,78727
100,78727
80,78727
100,78727
90,78727
94,78727
96,78727
89,78727
92,78727
97,78727
93,78727
94,78727
97,78727
86,78727
86,78727
91,78727
90,78727
96,78727
94,78727
96,78727
90,78727
92,78727
91,78727
93,78727
85,78727
97,78727
93,78727
97,78727
97,78727
86,78727
88,78727
86,78727
85,78727
95,78727
90,78727
86,78727
85,78727
92,78727
82,78727
71,78727
86,78727
91,78727
76,78727
91,78727
100,78727
95,78727
100,78727
84,78727
99,78727
95,78727
100,78727
92,78727
94,78727
94,78727
100,78727
95,78727
94,78727
76,78727
78,78727
85,78727
96,78727
84,78727
92,78727
86,78727
81,78727
81,78727
93,78727
86,78727
97,78727
83,78727
84,78727
88,78727
97,78727
88,78727
70,78727
85,78727
91,78727
94,78727
95,78727
97,78727
94,78727
95,78727
94,78727
92,78727
84,78727
84,78727
91,78727
91,78727
100,78727
92,78727
100,78727
95,78727
81,78727
93,78727
96,78727
96,78727
93,78727
97,78727
95,78727
100,78727
95,78727
93,78727
77,78727
100,78727
94,78727
97,78727
100,78727
94,78727
97,78727
83,78727
97,78727
97,78727
96,78727
97,78727
100,78727
96,78727
94,78727
96,78727
98,78727
98,78727
98,78727
99,78727
76,78727
93,78727
93,78727
81,78727
96,78727
100,78727
86,78727
97,78727
87,78727
90,78727
84,78727
94,78727
90,78727
82,78727
97,78727
92,78727
97,78727
84,78727
74,78727
93,78727
85,78727
90,78728
100,78728
76,78728
90,78728
96,78728
96,78728
93,78728
91,78728
100,78728
100,78728
100,78728
100,78728
97,78728
84,78728
80,78728
88,78728
97,78728
100,78728
94,78728
97,78728
100,78728
87,78728
100,78728
90,78728
100,78728
100,78728
97,78728
93,78728
87,78728
93,78728
85,78728
85,78728
86,78728
90,78728
90,78728
90,78728
79,78728
88,78728
93,78728
97,78728
98,78728
94,78728
97,78728
94,78728
97,78728
87,78728
95,78728
97,78728
78,78728
94,78728
91,78728
95,78728
100,78728
94,78728
93,78728
100,78728
97,78728
97,78728
89,78728
97,78728
100,78728
88,78728
100,78728
95,78728
97,78728
79,78728
80,78728
84,78728
83,78728
65,78728
45,78728
86,78728
74,78728
71,78728
61,78728
64,78728
78,78728
85,78728
100,78728
96,78728
96,78728
93,78728
95,78728
91,78728
93,78728
100,78728
100,78728
97,78728
78,78728
94,78728
90,78728
83,78728
90,78728
81,78728
88,78728
94,78728
87,78728
97,78728
94,78728
97,78728
100,78728
93,78728
94,78728
84,78728
77,78728
78,78728
92,78728
92,78728
90,78728
71,78728
95,78728
100,78728
97,78728
89,78728
100,78728
93,78728
97,78728
87,78728
100,78728
91,78728
92,78728
100,78728
94,78728
88,78728
95,78728
88,78728
96,78728
91,78728
82,78728
84,78728
100,78728
86,78728
83,78728
94,78728
92,78728
95,78728
82,78728
94,78728
84,78728
97,78728
94,78728
72,78728
97,78728
100,78728
94,78728
96,78728
87,78728
94,78728
96,78728
99,78728
96,78728
94,78728
93,78728
82,78728
91,78728
79,78728
92,78728
96,78728
97,78728
90,78728
100,78728
97,78728
100,78728
100,78728
100,78728
93,78728
91,78728
93,78728
97,78728
70,78728
70,78728
88,78728
95,78728
96,78728
94,78728
88,78728
91,78728
96,78728
94,78728
96,78728
97,78728
97,78728
97,78728
89,78728
100,78728
92,78728
95,78728
94,78728
94,78728
97,78728
82,78728
94,78728
98,78728
79,78728
77,78728
98,78728
91,78728
85,78728
75,78728
94,78728
96,78728
97,78728
96,78728
74,78728
97,78728
91,78728
97,78728
100,78728
96,78728
72,78728
84,78728
84,78728
86,78728
84,78728
91,78728
83,78728
65,78728
88,78728
88,78728
89,78728
77,78728
87,78728
97,78728
84,78728
76,78728
92,78728
74,78728
94,78728
87,78728
97,78728
76,78728
93,78728
93,78728
91,78728
93,78728
89,78728
97,78728
97,78728
97,78728
97,78728
89,78728
91,78728
97,78728
100,78728
80,78728
97,78728
91,78728
91,78728
93,78728
97,78728
100,78728
98,78728
93,78728
82,78728
89,78728
93,78728
89,78728
96,78728
88,78728
87,78728
97,78728
92,78728
97,78728
79,78728
94,78728
93,78728
89,78728
88,78728
86,78728
85,78728
92,78728
95,78728
92,78728
92,78728
94,78728
86,78728
92,78728
90,78728
91,78728
72,78728
76,78728
78,78728
72,78728
93,78728
75,78728
72,78728
82,78728
74,78728
78,78728
71,78728
87,78728
90,78728
93,78728
77,78728
92,78728
93,78728
92,78728
89,78728
100,78728
89,78729
95,78729
95,78729
89,78729
84,78729
82,78729
93,78729
86,78729
90,78729
81,78729
86,78729
80,78729
89,78729
95,78729
84,78729
97,78729
97,78729
93,78729
96,78729
97,78729
97,78729
99,78729
94,78729
97,78729
100,78729
97,78729
100,78729
100,78729
94,78729
91,78729
97,78729
98,78729
87,78729
95,78729
97,78729
87,78729
100,78729
89,78729
93,78729
97,78729
97,78729
100,78729
83,78729
100,78729
93,78729
93,78729
97,78729
95,78729
96,78729
90,78729
93,78729
95,78729
93,78729
90,78729
90,78729
88,78729
96,78729
88,78729
83,78729
97,78729
90,78729
88,78729
87,78729
86,78729
97,78729
92,78729
80,78729
94,78729
86,78729
90,78729
96,78729
85,78729
89,78729
90,78729
94,78729
87,78729
74,78729
70,78729
79,78729
76,78729
73,78729
100,78729
89,78729
72,78729
90,78729
83,78729
83,78729
85,78729
91,78729
90,78729
93,78729
97,78729
90,78729
90,78729
93,78729
90,78729
92,78729
94,78729
94,78729
83,78729
90,78729
90,78729
100,78729
94,78729
91,78729
90,78729
87,78729
89,78729
100,78729
94,78729
93,78729
80,78729
71,78729
89,78729
89,78729
93,78729
84,78729
91,78729
96,78729
96,78729
87,78729
99,78729
98,78729
83,78729
96,78729
90,78729
91,78729
96,78729
77,78729
100,78729
91,78729
97,78729
93,78729
96,78729
96,78729
97,78729
97,78729
96,78729
94,78729
100,78729
87,78729
88,78729
100,78729
87,78729
97,78729
90,78729
85,78729
90,78729
92,78729
97,78729
91,78729
100,78729
97,78729
94,78729
94,78729
100,78729
92,78729
97,78729
97,78729
100,78729
83,78729
96,78729
87,78729
97,78729
94,78729
97,78729
100,78729
97,78729
93,78729
96,78729
90,78729
95,78729
94,78729
93,78729
95,78729
80,78729
89,78729
95,78729
97,78729
93,78729
91,78729
89,78729
92,78729
100,78729
97,78729
94,78729
90,78729
94,78729
80,78729
93,78729
84,78729
71,78729
86,78729
84,78729
85,78729
86,78729
89,78729
97,78729
70,78729
94,78729
78,78729
97,78729
74,78729
91,78729
88,78729
90,78729
84,78729
89,78729
100,78729
81,78729
80,78729
74,78729
90,78729
89,78729
70,78729
79,78729
71,78729
77,78729
76,78729
95,78729
95,78729
87,78729
77,78729
84,78729
86,78729
88,78729
87,78729
97,78729
85,78729
89,78729
75,78729
82,78729
100,78729
92,78729
95,78729
92,78729
93,78729
93,78729
100,78729
100,78729
90,78729
90,78729
94,78729
95,78729
93,78729
100,78729
89,78729
97,78729
100,78729
91,78729
100,78729
92,78729
90,78729
90,78729
90,78729
82,78729
90,78729
92,78729
97,78729
100,78729
91,78729
97,78729
83,78729
90,78729
97,78729
80,78729
88,78729
84,78729
87,78729
94,78729
100,78729
92,78729
92,78729
93,78729
97,78729
100,78729
100,78729
92,78729
100,78729
94,78729
99,78729
100,78729
97,78729
99,78729
100,78729
97,78729
98,78729
100,78729
100,78729
94,78729
97,78729
97,78729
96,78729
90,78729
71,78729
82,78729
92,78729
72,78729
93,78729
93,78729
92,78729
91,78729
97,78729
80,78729
93,78729
97,78729
88,78729
86,78729
92,78729
100,78729
83,78729
100,78729
100,78729
70,78729
75,78729
82,78729
76,78729
78,78729
76,78729
76,78729
75,78729
79,78729
63,78729
86,78729
56,78729
91,78729
85,78729
93,78729
87,78729
86,78729
97,78729
95,78729
88,78729
92,78729
94,78729
94,78729
100,78729
94,78729
95,78729
97,78729
90,78729
87,78729
96,78729
97,78729
82,78729
94,78729
94,78729
100,78729
77,78729
90,78729
86,78729
75,78729
89,78729
75,78729
81,78729
100,78729
92,78729
80,78729
89,78729
89,78729
94,78729
89,78729
85,78729
100,78729
90,78729
95,78729
91,78729
100,78729
97,78729
93,78729
94,78729
88,78729
90,78729
89,78729
91,78729
80,78729
72,78729
100,78729
97,78729
96,78729
93,78729
85,78729
100,78729
98,78729
100,78729
86,78729
91,78729
84,78729
96,78729
65,78729
92,78729
78,78729
96,78729
96,78729
86,78729
90,78729
91,78729
86,78729
97,78729
95,78729
100,78729
92,78729
83,78729
81,78729
80,78729
97,78729
93,78729
96,78729
97,78729
100,78729
89,78729
95,78729
92,78729
75,78729
97,78729
100,78729
85,78729
100,78729
100,78729
100,78729
90,78729
92,78729
83,78729
100,78729
85,78729
98,78729
97,78729
97,78729
86,78729
79,78729
84,78729
91,78729
90,78729
95,78729
92,78729
92,78729
93,78729
100,78729
100,78729
100,78729
100,78729
95,78729
96,78729
93,78729
100,78729
96,78729
100,78729
90,78729
88,78729
93,78729
94,78729
90,78729
93,78729
93,78729
90,78729
86,78729
100,78729
78,78729
96,78729
84,78729
84,78729
99,78729
97,78729
79,78729
100,78729
87,78729
92,78729
93,78729
92,78729
90,78729
88,78729
85,78729
91,78729
88,78729
100,78730
78,78730
90,78730
89,78730
96,78730
90,78730
96,78730
96,78730
97,78730
97,78730
100,78730
88,78730
90,78730
89,78730
100,78730
100,78730
100,78730
97,78730
100,78730
100,78730
95,78730
100,78730
93,78730
100,78730
88,78730
97,78730
95,78730
97,78730
100,78730
100,78730
77,78730
80,78730
79,78730
100,78730
97,78730
93,78730
100,78730
100,78730
97,78730
91,78730
88,78730
76,78730
90,78730
76,78730
71,78730
94,78730
85,78730
97,78730
100,78730
97,78730
100,78730
100,78730
100,78730
100,78730
100,78730
98,78730
100,78730
100,78730
96,78730
100,78730
100,78730
99,78730
93,78730
99,78730
96,78730
100,78730
100,78730
98,78730
100,78730
94,78730
92,78730
100,78730
100,78730
99,78730
79,78730
100,78730
97,78730
100,78730
100,78730
100,78730
94,78730
83,78730
88,78730
96,78730
100,78730
100,78730
100,78730
91,78730
93,78730
100,78730
89,78731
100,78731
79,78731
77,78731
86,78731
100,78731
100,78731
85,78731
64,78731
80,78731
100,78731
89,78731
100,78731
100,78731
100,78731
89,78731
91,78731
96,78731
100,78731
100,78731
93,78731
100,78731
82,78731
94,78731
86,78731
90,78731
91,78731
66,78731
100,78731
98,78731
100,78731
100,78731
94,78731
97,78731
95,78731
88,78731
90,78731
100,78731
94,78731
89,78731
93,78731
99,78731
96,78731
100,78731
89,78731
96,78731
94,78731
87,78731
92,78731
93,78731
85,78731
98,78731
93,78731
97,78731
99,78731
97,78731
100,78731
100,78731
100,78731
97,78731
100,78731
100,78731
100,78731
93,78731
92,78731
93,78731
94,78731
96,78731
96,78731
97,78731
93,78731
100,78731
90,78731
99,78731
91,78731
100,78731
97,78731
100,78731
99,78731
88,78731
100,78731
94,78731
100,78731
100,78731
78,78731
85,78731
100,78731
88,78731
93,78731
94,78731
100,78731
94,78731
71,78731
91,78731
100,78731
93,78731
100,78731
100,78731
98,78731
92,78731
81,78731
81,78731
90,78731
85,78731
96,78731
97,78731
95,78731
86,78731
87,78731
98,78731
87,78731
85,78731
100,78731
90,78731
86,78731
91,78731
75,78731
100,78731
89,78731
100,78731
100,78731
92,78731
97,78731
95,78731
93,78731
96,78731
100,78731
100,78731
100,78731
89,78731
97,78731
91,78731
97,78731
84,78731
93,78731
92,78731
84,78731
93,78731
86,78731
85,78731
83,78731
100,78731
97,78731
97,78731
81,78731
94,78731
97,78731
94,78731
90,78731
91,78731
100,78731
100,78731
96,78731
97,78731
96,78731
97,78731
82,78731
81,78731
97,78731
96,78731
97,78731
100,78731
97,78731
97,78731
84,78731
100,78731
96,78731
81,78731
96,78731
75,78731
88,78731
95,78731
98,78731
85,78731
91,78731
91,78731
97,78731
100,78731
97,78731
97,78731
90,78731
93,78731
100,78731
96,78731
80,78731
96,78731
100,78731
91,78731
93,78731
97,78731
97,78731
93,78731
97,78731
97,78731
100,78731
97,78731
97,78731
97,78731
97,78731
97,78731
94,78731
89,78731
100,78731
100,78731
93,78731
94,78731
99,78731
83,78731
94,78731
90,78731
89,78731
95,78731
80,78731
100,78731
100,78731
93,78731
100,78731
100,78731
91,78731
100,78731
99,78731
100,78731
94,78731
100,78731
97,78731
89,78731
95,78731
93,78731
93,78731
100,78731
99,78731
82,78731
99,78731
91,78731
96,78731
100,78731
100,78731
88,78731
100,78731
90,78731
88,78731
100,78731
99,78731
75,78731
91,78731
97,78731
93,78731
100,78731
100,78731
94,78731
99,78731
97,78731
86,78731
95,78731
99,78731
76,78731
76,78731
70,78731
51,78731
72,78731
63,78731
74,78731
87,78731
82,78731
85,78731
84,78731
71,78731
92,78731
90,78731
98,78731
100,78731
100,78731
99,78731
90,78731
100,78731
90,78731
92,78731
100,78731
100,78731
100,78731
93,78731
97,78731
100,78731
85,78731
100,78731
100,78731
98,78731
93,78731
100,78731
99,78731
97,78731
96,78731
98,78731
82,78731
100,78731
77,78731
97,78731
97,78731
97,78731
100,78731
96,78731
100,78731
100,78731
96,78731
100,78731
94,78731
98,78731
100,78731
94,78731
97,78731
91,78731
94,78731
95,78731
92,78731
100,78731
93,78731
100,78731
100,78731
100,78731
100,78731
100,78731
100,78731
99,78731
97,78731
93,78731
100,78731
100,78731
97,78731
100,78731
100,78731
100,78731
94,78731
91,78731
100,78731
93,78731
100,78731
100,78731
100,78731
100,78731
91,78731
96,78731
100,78731
97,78731
100,78731
91,78731
98,78731
89,78731
92,78731
97,78731
96,78731
100,78731
92,78731
97,78731
98,78731
100,78731
99,78731
100,78731
96,78731
100,78731
100,78731
93,78731
89,78731
100,78731
96,78731
86,78731
96,78731
90,78731
87,78731
94,78731
100,78731
75,78731
94,78731
97,78731
97,78731
96,78731
89,78731
90,78731
97,78731
91,78731
82,78731
81,78731
